1,4.71150684047501,5.28211467398412,4.03346105831293,3.45619517081865
3,-4.39643860342068,-4.35680348131691,-3.22502534595497,-3.8222936071785
4,-1.77548468033545,-4.91595811216608,-2.51872688266667,-4.03291795576648
5,4.38002926817547,6.15725412881208,1.86104434128701,3.06487388112735
11,-0.0618415874261721,-2.7363402715351,0.181433411804574,0.615602475496245
12,3.04734305873141,3.00278147317474,3.83784538464902,5.3402361358792
13,3.44137641555635,1.68848764139707,4.01620565023873,6.42066755157402
14,3.31805294736661,5.13389794417397,4.33306347915158,3.36671689589987
15,6.83032133365332,6.96401305613016,10.6574894697187,9.00515572237391
16,-0.203741657193109,-2.43369697087138,-2.55766295842984,-4.77924556842579
17,5.90744060776251,6.65279032120963,3.65875795503572,3.53060700252061
19,5.60745998915769,4.32567066671559,1.05431332451441,4.56857932617633
1938,-0.0211543025559586,-1.90263790510542,0.1534984414668,-2.06203490551825
20,-4.53541767480363,-4.66907294990967,-1.2952554942338,-1.87667794168502
22,6.41611102075139,7.58175145985087,5.25883700669318,2.13450006440728
23,5.92960983017713,6.31579234092713,7.85180137876778,9.70491586208286
24,-2.01834618134792,-1.04156123701211,5.26380189618292,2.04821126493493
25,-1.37680309036875,-3.22162356408515,-0.664747900571363,-2.8844577789065
26,5.88445940332621,6.45149785523995,6.96365200888481,3.74976077058353
27,-0.275413514875235,0.544756939551543,0.590686983338934,-2.08329350365467
28,1.82991061059193,0.0013285758182694,0.065750951247486,2.4906261237779
29,6.22271241289008,4.98830928904396,7.70378153301244,6.64791647524845
30,1.98150093043803,-2.33232512920176,-2.8186763554888,-3.10577783039903
31,1.47509439858988,0.626647112319292,3.24795895651851,3.35922682065656
34,6.09927415899013,3.42897744122666,8.60228254841827,4.01157920467686
35,2.2742409696372,3.97347327406627,6.15770308405166,5.16448970398904
37,6.16494318770153,5.13075580566469,5.16448842350321,3.86920669511773
3776,4.68317613316403,3.48459700523794,2.929502007828,3.3473143592969
3793,-4.05694023961492,-5.55456959874506,-0.446840912802039,0.850378453514803
38,5.1586834268604,1.51038652683526,0.679973343702596,-0.170189349106165
3849,0.156134794084863,0.495705846969821,2.72139242862551,-0.402600840923648
3871,3.02702658175069,2.04824040539385,3.07480137916779,1.92823181669186
3886,-1.47542394944451,-3.46388508803853,-4.4876361895844,-2.85158834183268
3928,3.82986888914685,7.78410624786695,11.373037932722,11.1786067721547
3939,0.178472547355878,-1.68480444940178,0.675307112363568,-0.18606510240213
3963,0.747556407828921,-2.10732553570054,0.373770932439728,0.347119749890783
3993,1.53726793611598,1.08796411756921,1.96190326042924,-0.0354869557513064
4014,1.79080598745994,0.37243260114514,0.505897169772132,0.862683812366768
4043,-1.39119664997928,-1.45871705450425,-2.2590995960302,-1.4959816526028
4065,1.73049669266358,-0.350942898306972,4.49277294166875,1.20583561775574
4077,0.533298107212633,0.517433061794857,3.1572607642139,0.627391191581881
4087,6.76250592697855,7.01211425131151,5.48317179554416,4.34698645572967
4089,-3.13764730550996,-3.34584814784745,-1.26658746236969,-3.02135337222682
41,9.22294349064294,7.37382129253644,8.38020358934532,7.8860072902023
4121,0.796673076165577,-0.242100247050924,0.917162100327333,0.89079066882983
4129,6.96119035320929,4.34087909926954,4.32173687286733,0.437902389609512
4143,2.62141318314002,1.6513209540632,5.78234653095362,2.25555970957785
4164,0.830517348886476,-1.2588149520828,1.02848175344182,0.32730435105705
4168,-4.12911408196655,-2.94940574604858,-1.56903755754624,0.220572484250092
4170,3.04543444322258,2.80578647081402,1.48210984977346,1.11785562899477
4173,0.152857251059859,-3.28810344599842,-2.97203534423206,-3.22956460998448
4182,1.24041035711586,-1.56454417519246,4.12164543748894,2.2075013375475
4186,1.93323644568315,-0.893477253643909,1.76185788204398,1.1957470409116
4187,4.65682319409468,0.0278849494850526,-3.9446129327174,-4.90569531872392
42,7.92400430606654,8.30281013896441,7.68760325822437,6.40127089246431
4203,5.23050279257897,3.47950934598869,4.49662637134702,3.06262176028816
4215,-2.24663749348177,-5.19028354241422,0.382728337243231,-0.0792641706562139
4216,2.31762505149025,-5.23086969290946,-0.629418107014514,-4.78882995690148
4233,-0.921403037390665,-2.0343361907237,-1.46616158571982,-3.03767617484807
4237,0.769230366680864,-0.714929825934189,3.30580744646036,1.61291061792661
4247,-6.97825205194946,-10.2933170157797,-4.58019922839368,-6.94045102529957
4256,2.83683818966584,-0.271893810560695,3.3872511036156,-0.491570969308302
4258,1.86605782072216,-0.769408366283019,3.11825669514427,1.46187430394049
4265,-2.26817457045729,-8.35531904626229,-1.48644636265452,-5.20213639707831
4266,5.0326369248586,3.07755446910949,6.54325266506834,3.94118983904064
4611,4.27331951635601,3.57422441141672,4.65960363879044,5.65263184538068
4867,-0.660630399240423,0.994161353692711,0.817661714338841,-0.396549819709568
6,3.08862293771473,3.9703764357222,6.08171302151805,3.44177999787866
7,1.2725865847689,-1.63420495068326,2.41993350543424,0.321704857674478
8,3.49069695693448,0.673704965912783,1.49670475067203,-1.44284305418508
9,-4.68551364053853,-5.30762785740184,1.68763034688666,2.29211018876309
