18258,2.28518038926994,-0.12440126335633,-3.16284279414844,0.841745677980649,2.43851500172057,6.44448756573541,5.59993769358137,4.65873202327967,4.40342776709876,3.63872368015007,-7.21546835339021,1.92961742927893,-9.35259239164835,0.0570221869886485,-5.4119983511698,-14.1413330777656,-7.85001696527564,3.09649017023065,-8.45572783052054,6.33406033658319,29.6795093316613,10.837632413577,6.80480189680134,1.69398822809271,10.4140970068403,26.7856719024686,4.96093839937902,-7.12694444201894,6.00721231809331,12.2615776107029,-1.14764777057038,26.4891149357836,-32.2138678738361,-16.1483444923451,0.189379665045476,-2.17863832536076,0.3680196739471,-24.3864459992284,-3.60490404061681,19.1866219758079
19996,-6.34057549996186,1.52798064179389,1.22906215026434,0.50427315378316,9.19395394405391,5.03962511042437,1.26454961327283,7.2330899403845,1.32805886766172,0.540173452798803,-0.0819744853463751,1.19444841960498,2.58877630999952,-1.46237843162946,4.96022328037996,-0.795128576796586,0.705664077101844,-0.338001457393522,1.93758355970228,5.2494642881293,3.58532531598456,-5.17042308609273,-2.6040970354214,1.09170118246482,0.45580832007247,-5.93565624326974,6.96246952946266,-1.96300728626921,-2.44849524876202,-4.59383467390753,1.46106465041277,5.63281943699133,-4.9579539067639,3.17905764526159,2.08529478489671,-3.77738908696644,-3.4873461281816,6.04221988687507,-11.2646831442905,0.978016887555397
21552,-4.19697751301287,1.38112312800654,-2.07356738978202,-4.9082199782102,-3.62925766763405,-8.29169569057369,-5.5662801758503,-2.74981704398816,-20.4670920856334,-8.58387636832335,0.54842516961604,-34.6514247921359,10.6680268648914,-5.71012319129348,-23.7847247933357,-13.395629788497,2.85659982205316,-2.54526991759384,-11.7429744803022,-15.1657247750431,-33.117814739222,-19.4929661601278,-4.86520461774436,-49.3071686623068,9.40647824746262,-16.8053106135143,-61.3874936197726,-37.418309987518,17.9260131783254,-8.01359378560982,-3.96549636515433,-35.1147084094868,47.7139890594116,22.8820178735303,4.5047310937707,68.7188592437553,-16.5859670368238,19.2185198878618,76.1356066282151,44.0983554067681
21622,-4.92041427636668,-5.53177436377102,-5.57525481446644,-5.98779805871692,5.25641348785939,-2.13842133650178,-0.00933744604582776,-3.22889834016878,1.3104606040425,-1.75144390676665,0.457699115753478,0.319853046833049,0.0682012280883031,-0.0741286213241472,0.14538325338685,-0.784893612746344,3.30121050369724,6.25210316087905,-2.63246307538266,3.29041436157285,3.26300673308603,-5.89638536174509,1.16842485472551,-2.67879746554948,1.44161837794038,-0.637794020225181,-4.70615348392923,-2.44393498127302,4.11673117266518,8.73089359723577,-7.39807626217463,0.50154295469461,-2.23867147432496,6.32838171125451,0.52211455242491,1.60777891806429,-0.769046083534141,-0.676700615489637,5.63582917166129,3.3653021439027
21626,-12.6158592435066,-23.2496574508917,-8.07636453954245,7.3693348755961,-33.2237990500316,-3.95423819025469,-20.0988654400822,-4.45402463127118,-1.71828983155457,-5.03254259772424,-1.76253545626875,1.80825612058041,-1.91133827192178,3.9915878069408,-0.174518301586881,-1.00875937612093,-1.15825003451159,1.3037366232393,0.826915148168446,1.44863244917953,5.28510557749308,-4.47372017116525,-2.98001548725959,2.66224173439277,5.52179632602374,5.97958104231939,6.69263004293385,-1.14860836696635,3.2850088115509,4.58055186245223,1.72378769894219,1.1867014829806,-3.47333744611211,8.4884267446322,6.17408523276371,-3.39753775610153,-2.79184467611675,-8.75984002920798,-5.68259862930285,1.03283517835516
21712,-4.26393320969308,-2.29342888613937,-5.56649835436819,-4.88469236826827,-1.33388582813191,-1.54005594806703,-4.02372577844777,0.52242070019574,-14.483784265992,-5.67842385998218,-27.9758437044653,-21.521717137026,-6.77868961741657,3.60559985970865,-7.3068559664473,-6.45738466956288,-32.1641884970852,-28.6133145075254,-14.9535649346634,-12.3773695538116,14.4792047260546,41.1980896323657,-25.1842792964231,-14.542534534838,34.3864844314202,46.1280839523429,43.0937407095774,27.0678645772537,-45.7523634054847,-38.1359385683359,9.78125987124139,-0.412671767329948,5.92093168897281,-38.4419653191643,42.3186568988845,28.2398657436922,-28.4546128578571,-41.2906806819838,-28.5589335985239,-18.6670768449752
25208,-7.0611560467497,-5.46307366723524,-7.17963348198526,-9.28621317010466,5.17704882227275,3.63151722643185,5.44491742636019,5.62612722481057,-0.984815823822555,-2.06488307744676,4.11291271000351,4.13624276867984,2.09568555821118,6.73162458864756,2.26201186242521,5.38438164043806,1.94883793363328,4.8412694183956,3.69756062250877,5.11459505915377,-1.62442946989697,-3.59545918624356,8.03177181898816,3.7872159151788,5.54845142858363,9.65173210558008,5.92203350103241,0.352428503574429,6.90612889575102,3.42272976233465,9.13953536843245,2.62017688979738,3.22356277095115,5.04496941382453,-8.90777469923,-7.22011294983527,-3.63612427559083,-14.2097925485646,-6.48553668504587,-4.67487228863868
25739,-4.23769083607703,-7.00925224410097,-4.68133518288603,-5.67968923822572,-0.643442726468181,2.43311268154481,-0.266440341946433,0.727064315357826,-0.766351910124262,-6.97485235566602,-2.62143930562106,-1.52927368907238,3.72472992984986,-0.667307220618401,-3.83473548500903,-0.137066391626844,0.963146431487956,-0.917258761737402,0.65065122758491,-2.38739747134577,4.07453759024882,-1.53590103182562,3.28372668181602,-0.177909734214916,13.8238318492227,5.17301942049265,7.13394853616461,9.40719608825639,6.5141423486917,3.75857567149153,8.28578042613547,6.92672121626464,-3.53723941066254,8.09906241748665,0.455594252331274,0.72759459765501,-14.3074179845712,-3.53481181051649,-2.54384022567082,-10.4641233328744
25741,-18.1663280167365,-17.0853041400681,-23.4284057593852,-16.4390060951093,7.21435584807882,12.1627392654416,15.4461370419224,6.50964890139547,5.74225742571813,2.12247405913788,0.138476285440323,1.08404577460199,0.275608182456371,1.33991629672638,5.79977979914176,1.21021214412691,5.74456330938576,2.18955228095238,-1.41147748401038,1.01099102272419,3.81333044957726,-5.02804994823286,1.13938677921456,-7.94435088063025,-1.39319263825504,-1.12644185387491,4.5733525399211,-8.62425695627054,6.37734157064198,-8.09399101401638,-5.87099391074102,-3.88882390823542,-7.92041766796912,2.01770263799345,-0.578479642151398,7.02881032827913,3.11271199818036,1.46692147728143,-7.27955842893961,7.89610706086217
25742,-0.750326311126445,-4.56367639425544,-0.990008667346544,7.15418940053983,2.15004526287225,6.06993153537898,-0.426407261999524,-5.07737590527617,-0.694736870934933,3.39806934564974,-2.38748209719004,-0.590745977826247,-4.29919656302525,-4.02637887162278,-2.55653242572004,-3.71392681449304,-1.21010905526649,-0.949615214744028,3.19152359280007,-2.59345206983788,0.290371515837279,4.4880508617221,-5.96088120398781,1.29840894046898,-7.70567315702879,-4.68804059278843,-2.38106281279792,-6.60538511184884,2.4140856577008,-2.36281341406827,4.92921839210531,-4.88831879105918,0.680823171216712,-5.67735911588841,8.042328257822,0.0403049431723472,11.8059977016562,9.1868588700541,4.61614044769966,9.68784571121365
